008155,南华资产控股,地产发展商
008226,树熊金融集团,证券及经纪
008171,中国趋势,电脑及周边器材
008205,交大慧谷,系统开发及资讯科技顾问
008202,汇创控股,广告及宣传
001217,中国创新投资,投资及资产管理
000364,区块链集团,非酒精饮料
000860,力世纪,珠宝钟表
002898,龙润茶,非酒精饮料
000912,信佳国际,消费电子产品
001226,中国投融资,投资及资产管理
001227,国盛投资,投资及资产管理
000395,环球智能控股,电子商贸及互联网服务
002312,中国金融租赁,投资及资产管理
000261,GBA集团,电讯设备
001142,西伯利亚矿业,-
008211,浙江永安,纺织品及布料
008220,比高集团,影视娱乐
000379,恒嘉融资租赁,-
000850,久康国际,工业零件及器材
008060,国联通信,系统开发及资讯科技顾问
000728,中国电信,电讯服务
008206,神通机器人教育,教育
008192,环球通证,-
002302,中核国际,-
002330,中国上城,地产发展商
001178,汇银控股集团,综合企业
000598,中国外运,航运及港口
001102,环能国际,建筑材料
008175,中国数码文化,影视娱乐
000264,中联发展控股,其他服饰配件
008213,荣晖控股,餐饮
002218,安德利果汁,非酒精饮料
008266,卓信国际控股,电讯设备
002868,首创置业,地产发展商
001106,铭霖控股,印刷及包装
002317,味丹国际,食品添加剂
008272,华人饮食集团,餐饮
000572,未来世界控股,投资及资产管理
008258,西北实业,新能源物料
002310,时代环球集团,物业服务及管理
000387,力丰(集团),工业零件及器材
008225,中国医疗集团,药品
000653,卓悦控股,个人护理
008271,环球数码创意,地产投资
008270,中国煤层气,气油生产商
002368,鹰美,服装
002340,升捷控股,楼宇建造
002308,研祥智能,电脑及周边器材
002339,京西国际,汽车零件
002324,首都创投,投资及资产管理
002357,中航科工,航空航天与国防
008227,海天天线控股,建筑材料
002086,海航科技投资,电脑及周边器材
008249,瑞远智控,系统开发及资讯科技顾问
008148,奥柏中国,软件开发
008279,亚博科技控股,赌场及博彩
008203,凯顺控股,采购及供应链管理
000110,中国长远,电讯设备
000509,世纪阳光,化肥及农用化合物
002341,中怡国际,特殊化工用品
002300,澳科控股,-
001160,优创金融,投资及资产管理
000077,进智公共交通,公共运输
001212,利福国际,多元化零售商
000299,宝新置地,地产发展商
008286,长城微光,电讯设备
008250,丝路能源,煤炭
001116,美亚控股,钢铁
002366,星美文化旅游,影视娱乐
008115,上海青浦消防,工业零件及器材
008301,明华科技,酒精饮料
000311,联泰控股,服装
002358,久融控股,消费电子产品
002379,中天国际,地产投资
002307,锦兴国际控股,纺织品及布料
008299,大唐潼金,黄金及贵金属
000929,国际精密,工业零件及器材
000487,实德环球,旅游及观光
002877,神威药业,中医药
000872,启迪国际,汽车零件
008317,财华社集团,出版
000828,王朝酒业,酒精饮料
000360,新焦点,汽车零件
000999,I.T,-
001062,国开国际投资,投资及资产管理
000482,圣马丁国际,消费电子产品
000483,包浩斯国际,服装零售商
000462,天然乳品,乳制品
001088,中国神华,煤炭
000464,中国海外诺信,家庭电器
001103,大生农业金融,化肥及农用化合物
000423,经济日报集团,出版
008329,海王英特龙,药品
003389,亨得利,其他零售商
000096,友成控股,工业零件及器材
003399,粤运交通,旅游及观光
003366,华侨城(亚洲),地产发展商
003336,巨腾国际,电脑及周边器材
000359,海升果汁,非酒精饮料
000531,顺诚,家具
000206,华商国际海洋控股,气油设备与服务
003368,百盛集团,多元化零售商
002088,西王置业,地产发展商
002662,美好发展,其他支援服务
003398,华鼎控股,服装
002005,石四药集团,药品
002398,友佳国际,工业零件及器材
002788,精熙国际,工业零件及器材
001292,长安民生物流,航空货运及物流
008247,中生北控生物科技,生物技术
000707,亚洲电视控股,纺织品及布料
002880,辽港股份,航运及港口
003382,天津港发展,航运及港口
000527,瑞风新能源,非传统/可再生能源
000515,中华银科技,工业零件及器材
000352,富阳,地产代理
003989,首创环境,非传统/可再生能源
003322,永嘉集团,服装
003303,巨涛海洋石油服务,气油设备与服务
000637,利记,-
000320,金宝通,工业零件及器材
000609,天德化工,特殊化工用品
000190,香港建设(控股),地产发展商
000528,金达控股,纺织品及布料
000435,阳光房地产基金,房地产信托
001399,锐信控股,新能源物料
001808,企展控股,系统开发及资讯科技顾问
001889,三爱健康集团,药品
001838,中国地产,地产发展商
001886,汇源果汁,-
001883,中信国际电讯,电讯服务
000475,中发展控股,新能源物料
000602,佳华百货控股,多元化零售商
001386,国投集团控股,其他零售商
000625,睿富房地产基金,-
000822,嘉瑞国际,工业零件及器材
000573,稻香控股,餐饮
000820,汇丰中国翔龙基金,-
000550,KK文化,广告及宣传
003889,大成糖业,农产品
001393,恒鼎实业,煤炭
003999,大成食品,禽畜饲料
001328,金涌投资,其他支援服务
003828,明辉国际,个人护理
003800,保利协鑫能源,新能源物料
000033,安山金控,玩具及消闲用品
000543,太平洋网络,汽车零售商
000422,越南制造加工出口,汽车
000117,天利控股集团,工业零件及器材
000556,泛亚环保,环保工程
000840,天业节水,工业零件及器材
000869,彩星玩具,玩具及消闲用品
000814,北京京客隆,超市及便利店
000047,合兴集团,餐饮
008348,滨海泰达物流,采购及供应链管理
000848,茂业国际,多元化零售商
000789,雅天妮集团,珠宝钟表
000743,亚洲水泥(中国),建筑材料
008340,域高金融,其他金融
002722,重庆机电,综合企业
000623,中视金桥,广告及宣传
000887,英皇钟表珠宝,其他零售商
000834,康大食品,包装食品
000794,锦胜集团(控股),印刷及包装
000841,木薯资源,新能源物料
001008,贵联控股,印刷及包装
000886,银基集团,酒精饮料
000215,和记电讯香港,电讯服务
000067,旭光高新材料,特殊化工用品
000396,兴利(香港)控股,家具
000866,中国秦发,煤炭
000090,普星能量,非传统/可再生能源
000449,志高控股,家庭电器
002288,宏基资本,地产发展商
008325,中国支付通,电子商贸及互联网服务
000072,现代传播,出版
000633,中国全通,卫星及无线通讯
001668,华南城,地产发展商
000845,恒盛地产,地产发展商
008351,俊文宝石,包装食品
000891,利邦,服装零售商
000591,中国高精密,工业零件及器材
000846,明发集团,地产发展商
001777,花样年控股,地产发展商
001878,南戈壁-S,煤炭
001938,珠江钢管,气油设备与服务
002010,瑞年国际,-
000948,阿尔法企业,电讯设备
001998,飞克国际,-
001863,中国龙天集团,特殊化工用品
002222,雷士国际,家具
002378,保诚,保险
002268,优源控股,-
002188,泰坦能源技术,环保工程
008295,中金科技服务,其他金融
002228,中国节能海东青,纺织品及布料
000951,超威动力,新能源物料
001020,赛伯乐国际控股,电子商贸及互联网服务
001019,康宏环球,保险
001900,中国智能交通,系统开发及资讯科技顾问
000640,星谦发展,特殊化工用品
000967,桑德国际,水务
001682,杭品生活科技,服装
001685,博耳电力,环保工程
001278,中国新城镇,地产发展商
000238,长兴国际,服装
000842,理士国际,新能源物料
001087,威讯控股,系统开发及资讯科技顾问
001086,好孩子国际,家具
001831,十方控股,广告及宣传
001085,亨鑫科技,电讯设备
008265,中国之信集团,汽车
008087,中国三三传媒,影视娱乐
008098,昌利控股,证券及经纪
001380,中国金石,-
003688,莱蒙国际,地产投资
001181,唐宫中国,餐饮
001011,泰凌医药,药品
087001,汇贤产业信托,房地产信托
002299,百宏实业,纺织品及布料
008132,中油港燃,气油生产商
001150,米兰站,其他服饰配件
003363,正业国际,纸及纸制品
000935,龙翔集团,航运及港口
000871,中国疏浚环保,重型基建
001488,百福控股,餐饮
001115,西藏水资源,非酒精饮料
001241,双桦控股,汽车零件
001231,新矿资源,钢铁
006828,北京燃气蓝天,燃气供应
002098,卓尔智联,采购及供应链管理
002123,金盾控股,纺织品及布料
001259,未来发展控股,个人护理
001355,朸濬国际,酒店及度假村
006838,盈利时,其他服饰配件
001096,中能国际控股,燃气供应
001235,专业旅运,旅游及观光
003788,中国罕王,钢铁
003628,仁恒实业控股,工业零件及器材
000844,广泰国际控股,服装
001023,时代集团控股,其他服饰配件
001146,中国服饰控股,服装
006880,腾邦控股,航空货运及物流
008215,第一信用,-
002133,信盛矿业,-
001298,云能国际,医疗保健设备
000579,京能清洁能源,电力
001251,华油能源,气油设备与服务
008246,中华燃气,新能源物料
008090,中国融保金融集团,-
001281,隆基泰和智慧能源,非传统/可再生能源
001303,汇力资源,煤炭
001803,北京体育文化,消闲及文娱设施
001312,同方康泰,建筑材料
008242,新威斯顿,物业服务及管理
001210,克莉丝汀,包装食品
001266,西王特钢,钢铁
002012,阳光油砂,气油生产商
001260,皓天财经集团,其他金融
001329,首创钜大,地产发展商
008030,汇联金融服务,地产投资
006168,优通未来,电讯设备
003663,协众国际控股,汽车零件
002068,中铝国际,重型基建
001332,中国透云,印刷及包装
003948,伊泰煤炭,煤炭
001190,航标控股,-
001335,顺泰控股,印刷及包装
001699,普甜食品,禽畜肉类
083100,易方达沪深三-R,-
003816,KFM金德,工业零件及器材
001240,青建国际,地产发展商
001326,传递娱乐,影视娱乐
001314,翠华控股,餐饮
001829,中国机械工程,重型基建
000815,中国白银集团,黄金及贵金属
000540,迅捷环球控股,服装
001232,金轮天地控股,地产发展商
001348,滉达富控股,玩具及消闲用品
008072,罗马集团,其他金融
001319,霭华押业信贷,-
000864,永利地产发展,地产投资
003016,TR菲律宾,-
001270,朗廷-SS,酒店及度假村
001275,开元产业信托,房地产信托
001255,TATA健康,服装零售商
001107,当代置业,地产发展商
006898,中国铝罐,印刷及包装
001271,佳明集团控股,楼宇建造
008310,大丰港,采购及供应链管理
008135,正美丰业,汽车零件
001363,中滔环保,水务
001273,香港信贷,-
000401,万嘉集团,药品
000932,顺腾国际控股,药品
002393,巨星医疗控股,医疗保健设备
008181,时时服务,物业服务及管理
008218,毅高国际控股,工业零件及器材
008101,壹家壹品,家居装修零售商
001246,保集健康,地产发展商
006108,新锐医药,药品
001396,粤港湾控股,地产发展商
000153,中国赛特,楼宇建造
001360,诺发集团,广告及宣传
003698,徽商银行,银行
003623,中国金融发展,其他金融
008326,同景新能源,非传统/可再生能源
001431,原生态牧业,乳制品
003608,永盛新材料,纺织品及布料
001370,奥威控股,钢铁
001520,华信金融投资,服装
001884,EPRINT集团,印刷及包装
008255,神州数字,软件开发
000854,威雅利,工业零件及器材
002213,益华控股,多元化零售商
000636,嘉里物流,航空货运及物流
001678,中创环球,家具
001885,中国优材,林业及木材
008191,鸿伟亚洲,林业及木材
001353,诺奇,-
001389,美捷汇控股,酒精饮料
001439,移动互联(中国),印刷及包装
003332,中生联合,个人护理
008001,东方汇财证券,-
001738,飞尚无烟煤,煤炭
002080,奥克斯国际,物业服务及管理
002226,老恒和酿造,食品添加剂
008311,圆美光电,电讯设备
003199,南方政银国债,-
083199,南方政银国债-R,-
001340,惠生国际,禽畜肉类
006288,迅销,服装
003636,保利文化,影视娱乐
002608,阳光100中国,地产发展商
006138,哈尔滨银行,银行
001771,新丰泰集团,汽车零售商
001397,碧瑶绿色集团,其他支援服务
002014,浩泽净水,家庭电器
003903,瀚华金控,-
001375,中州证券,证券及经纪
002298,都市丽人,服装
001626,嘉耀控股,印刷及包装
003639,亿达中国,地产发展商
001446,鸿福堂,非酒精饮料
006136,康达环保,水务
008237,华星控股,酒店及度假村
001599,城建设计,楼宇建造
001321,中国新城市,地产发展商
001418,盛诺集团,家具
001367,广州基金国际控股,服装零售商
001856,依波路,珠宝钟表
008162,港银控股,黄金及贵金属
001365,润东汽车,汽车
000699,神州租车,旅游及观光
001395,强泰环保,水务
008222,壹照明,家具
008195,乐亚国际,服装
008363,爵士芭蕾舞学院,教育
001462,金诚控股,-
003822,三和建筑集团,重型基建
001466,钱唐控股,其他零售商
006118,奥星生命科技,生物技术
001289,盛力达科技,工业零件及器材
001443,富临集团控股,餐饮
001305,伟志控股,采购及供应链管理
008170,全民国际,楼宇建造
001480,恩达集团控股,工业零件及器材
001669,环球信贷集团,-
008307,密迪斯肌,医疗及医学美容服务
002066,盛京银行,银行
002212,高鹏矿业,-
006866,佐力小贷,-
008268,智城发展控股,楼宇建造
003708,中国供应链产业,楼宇建造
001362,新龙移动,电讯设备
006822,科劲国际,家具
008067,东方大学城控股,其他支援服务
083122,南方人民币-R,-
001327,励时集团,珠宝钟表
008238,惠陶集团,广告及宣传
008277,骏东控股,林业及木材
000442,海福德集团,珠宝钟表
001430,苏创燃气,燃气供应
001245,NIRAKU,赌场及博彩
001470,富一国际控股,其他零售商
003140,领航标普五百,-
001301,德基科技控股,重机械
006839,云南水务,水务
008121,超凡网络,广告及宣传
006183,中国绿宝,农产品
006133,维太创科,电讯设备
001986,彩客化学,特殊化工用品
002193,万景控股,重型基建
003839,正大企业国际,生物技术
002699,新明中国,地产发展商
001509,和美医疗,-
003737,中智药业,药品
008316,全通控股,重型基建
001718,宏基集团控股,重型基建
000974,中国顺客隆,多元化零售商
008245,安悦国际控股,电讯设备
002199,维珍妮,服装
008290,亚势备份,软件开发
001527,天洁环境,环保工程
001476,恒投证券,证券及经纪
001533,庄园牧场,乳制品
002799,中国华融,投资及资产管理
001495,集一控股,楼宇建造
006833,兴科蓉医药,药品
001578,天津银行,银行
002016,浙商银行,银行
001419,盈健医疗,医疗及医学美容服务
001570,伟业控股,地产发展商
003626,HSSP INTL,印刷及包装
008187,积木集团,-
082834,安硕纳指一百-R,-
008353,安科系统,软件开发
008416,HM INTL HLDGS,印刷及包装
001518,新世纪医疗,医疗及医学美容服务
001536,煜荣集团,工业零件及器材
001656,亿仕登控股,工业零件及器材
008069,纵横游控股,旅游及观光
008341,艾硕控股,楼宇建造
008370,智升集团控股,家具
003789,御佳控股,楼宇建造
001627,安保工程控股,楼宇建造
008417,大地教育,教育
001989,松龄护老集团,其他支援服务
002266,黎氏企业,楼宇建造
008431,浩柏国际,消闲及文娱设施
008188,骏杰集团控股,重型基建
006169,宇华教育,教育
008013,ECI TECH,系统开发及资讯科技顾问
003395,PERSTA,气油生产商
003869,弘和仁爱医疗,医疗及医学美容服务
008425,兴铭控股,重机械
007221,华夏Direxion两倍看多恒指,-
007321,华夏Direxion一倍看空恒指,-
008439,新百利融资,其他金融
002017,沧海控股,楼宇建造
002281,兴泸水务,水务
001667,进阶发展,楼宇建造
008347,F8企业,气油生产商
008455,礼建德集团,楼宇建造
009081,价值黄金-U,-
001655,OKURA HOLDINGS,赌场及博彩
006033,电讯数码控股,电讯设备
008452,富银融资股份,其他金融
008365,建泉国际控股,其他金融
006038,信越控股,楼宇建造
008446,ITP HOLDINGS,影视娱乐
000804,鼎石资本,证券及经纪
008460,基地锦标集团,楼宇建造
001932,中漆集团,特殊化工用品
008362,运兴泰集团,包装食品
001702,东光化工,化肥及农用化合物
008405,恒智控股,其他支援服务
001695,椰丰集团,食品添加剂
000994,中天顺联,楼宇建造
001216,中原银行,银行
001649,内蒙古能建,重型基建
008073,兴业新材料,工业零件及器材
008152,明梁控股,重机械
008257,靖洋集团,半导体
008406,合宝丰年,玩具及消闲用品
008472,立高控股,其他支援服务
008481,盛龙锦秀国际,印刷及包装
001826,旭通控股,楼宇建造
002203,脑洞科技,半导体
001693,璋利国际,楼宇建造
001552,BHCC HOLDING,楼宇建造
008383,东骏控股,印刷及包装
003830,童园国际,玩具及消闲用品
001651,津上机床中国,工业零件及器材
008491,COOL LINK,包装食品
008445,怡康泰工程集团,楼宇建造
008065,高萌科技,系统开发及资讯科技顾问
008437,德斯控股,医疗及医学美容服务
008480,飞霓控股,纺织品及布料
006080,荣智控股,楼宇建造
008436,德宝集团控股,其他零售商
001546,德莱建业,楼宇建造
008118,濠亮环球,家具
008400,亚洲先锋娱乐,赌场及博彩
001975,新兴印刷,印刷及包装
008495,1957 & CO.,餐饮
008429,冰雪集团,广告及宣传
001697,山东国信,投资及资产管理
006090,胜捷企业,地产投资
008385,万里印刷,出版
008419,AV策划推广,消费电子产品
006877,CLSA PREMIUM,证券及经纪
002025,瑞丰动力,汽车零件
008501,庄皇集团公司,楼宇建造
008506,福纺控股,工业零件及器材
002292,晋安实业,地产投资
008287,百家淘客,电脑及周边器材
008313,杰地集团,地产代理
003080,平安中国国债,-
006182,乙德投资控股,楼宇建造
008285,森浩集团,其他服饰配件
008350,骏溢环球金融,证券及经纪
008371,尝高美集团,餐饮
008479,金泰丰国际控股,气油生产商
008043,ATLINKS,电讯设备
002683,华新手袋国际控股,其他服饰配件
008136,英马斯集团,家具
008395,齐家控股,家具
008456,民信国际控股,服装
001711,欧化,家居装修零售商
008450,钜京控股,印刷及包装
001719,中国通商集团,航运及港口
006829,龙升集团控股,楼宇建造
008519,佳民集团,餐饮
001621,域高国际控股,气油生产商
008473,弥明生活百货,其他零售商
008040,DCB控股,楼宇建造
008510,TOPSTANDARDCORP,餐饮
008523,常满控股,重型基建
008532,宝发控股,楼宇建造
001933,元力控股,软件开发
008483,名仕快相,其他支援服务
001737,亚洲实业集团,航空货运及物流
002363,通达宏泰,电脑及周边器材
008448,环球印馆,印刷及包装
002779,中国新华教育,教育
002116,江苏创新,特殊化工用品
008372,君百延集团,药品
003997,电讯首科,电讯设备
008451,日光控股,个人护理
008447,MS CONCEPT,餐饮
008507,爱世纪集团,服装
008151,宝申控股,工业零件及器材
009140,领航标普五百-U,-
083140,领航标普五百-R,-
008107,威诚国际控股,服装
001750,全达电器集团控股,工业零件及器材
008521,智纺国际控股,纺织品及布料
008536,TL NATURAL GAS,气油生产商
008490,骏码科技,工业零件及器材
006119,天源集团,航运及港口
001451,万成集团股份,印刷及包装
001757,俊裕地基,重型基建
008403,天平道合,广告及宣传
082813,华夏政银国债-R,-
002003,维信金科,-
001749,杉杉品牌,服装
008146,怡园酒业,酒精饮料
001916,江西银行,银行
001620,加达控股,旅游及观光
006190,九江银行,银行
008502,远航港口,航运及港口
001743,苍南仪表,工业零件及器材
000797,第七大道,软件开发
001576,齐鲁高速,铁路及公路
001715,米技国际控股,家具
001721,FSM HOLDINGS,钢铁
008525,百应控股,-
008540,胜利证券,证券及经纪
003302,光控精技,工业零件及器材
008036,电子交易集团,系统开发及资讯科技顾问
003053,南方港元货币,-
001758,博骏教育,教育
008210,衍汇亚洲,证券及经纪
001615,奥邦建筑,楼宇建造
008601,宝燵控股,重型基建
001869,利宝阁集团,餐饮
001748,信源企业集团,航运及港口
001781,新昌创展控股,家具
001939,东京中央拍卖,其他支援服务
008613,东方支付集团控股,电子商贸及互联网服务
001653,MOS HOUSE,建筑材料
001894,恒益控股,建筑材料
008603,亮晴控股,医疗及医学美容服务
008516,广骏集团控股,重型基建
008537,创辉珠宝,珠宝钟表
008611,MINDTELL TECH,系统开发及资讯科技顾问
001736,中国育儿网络,电子商贸及互联网服务
008259,HON CORP,楼宇建造
002258,华滋国际海洋,重型基建
001835,瑞威资管,投资及资产管理
006890,康利国际控股,钢铁
003668,兖煤澳大利亚,煤炭
001782,飞思达科技,系统开发及资讯科技顾问
003992,创毅控股,物业服务及管理
008621,METROPOLIS CAP,-
008622,华康生物医学,生物技术
001983,泸州银行,银行
003198,平安5HANDL,-
002892,万城控股,地产发展商
003079,中金中国国债,-
003978,卓越教育集团,教育
001796,耀高控股,楼宇建造
001759,中油洁能控股,燃气供应
008631,申港控股,气油生产商
002885,彼岸控股,工业零件及器材
006058,兴证国际,证券及经纪
001841,优越集团控股,印刷及包装
009096,南方美元货币-U,-
001703,首沣控股,餐饮
001850,海鑫集团,楼宇建造
001872,冠轈控股,汽车零售商
008607,纳尼亚集团,纺织品及布料
001025,嘉艺控股,服装
001827,卓珈控股,医疗及医学美容服务
002108,K2 F&B,餐饮
001891,兴合控股,-
001897,美亨实业,楼宇建造
001917,豆盟科技,广告及宣传
009141,BMO亚投债-U,-
002718,东正金融,-
001906,博尼控股,服装
001780,B & D STRATEGIC,楼宇建造
008635,连成科技集团,系统开发及资讯科技顾问
001903,JBB BUILDERS,航运及港口
001832,海天地悦旅,酒店及度假村
001867,乐嘉思控股,楼宇建造
002181,迈博药业-B,生物技术
002189,嘉涛(香港)控股,其他支援服务
006117,日照港裕廊,航运及港口
001842,植华集团,其他服饰配件
001930,勋龙,工业零件及器材
001901,飞扬集团,旅游及观光
001943,银涛控股,楼宇建造
009011,A工银中金美-U,-
000924,坤集团,楼宇建造
001839,中集车辆,商业用车及货车
001949,PLATT NERA,系统开发及资讯科技顾问
006805,金茂源环保,环保工程
001915,泰和小贷,-
002804,PP越南,-
009077,PP美国库-U,-
009804,PP越南-U,-
003928,S&T HLDGS,重型基建
001732,象兴国际,航运及港口
008668,瀛海集团,旅游及观光
003938,LFG投资控股,其他金融
001895,鑫苑服务,物业服务及管理
001853,春城热力,非传统/可再生能源
008418,傲迪玛汽车,其他支援服务
009078,PP美国库A-U,-
001843,快餐帝国,餐饮
008441,国际永胜集团,其他支援服务
001871,向中国际,教育
001987,BENG SOON MACH,重型基建
001922,银城生活服务,物业服务及管理
001427,中国天保集团,楼宇建造
001346,利华控股集团,服装
001747,HOME CONTROL,消费电子产品
003348,中国鹏飞集团,重机械
008617,永联丰控股,工业零件及器材
001792,CMON,玩具及消闲用品
002231,景业名邦集团,地产发展商
008645,NOMAD TECH,系统开发及资讯科技顾问
003680,索信达控股,系统开发及资讯科技顾问
009966,康宁杰瑞制药-B,生物技术
006919,人瑞人才,其他支援服务
006193,泰林科建,建筑材料
003860,尚捷集团控股,服装
006199,贵州银行,银行
001402,超智能控股,系统开发及资讯科技顾问
001529,健升物流中国,航空货运及物流
006928,TOMO HOLDINGS,汽车零件
009900,德益控股,楼宇建造
001416,CTR HOLDINGS,楼宇建造
001740,新石文化,影视娱乐
002528,尚晋国际控股,服装零售商
001601,中关村科技租赁,-
001650,HYGIEIA GROUP,其他支援服务
001802,文业集团,楼宇建造
008646,中国宏光,工业零件及器材
009919,艾德韦宣集团,广告及宣传
009938,华和控股,楼宇建造
002263,富石金融,证券及经纪
009929,澳达控股,楼宇建造
001859,煜盛文化,广播
009916,兴业物联,物业服务及管理
001941,烨星集团,物业服务及管理
001950,深蓝科技控股,特殊化工用品
001433,常达控股,印刷及包装
000589,建中建设,重型基建
001957,MBV INTL,服装
001657,桦欣控股,服装
001942,MOG HOLDINGS,其他零售商
008620,亚洲速运,航空货运及物流
001953,RIMBACO,楼宇建造
001162,莹岚集团,楼宇建造
001376,RAFFLESINTERIOR,楼宇建造
001936,利特米,禽畜饲料
009978,方圆房服集团,地产代理
009997,康基医疗,医疗保健设备
008623,中国蜀塔,工业零件及器材
009986,大山教育,教育
000368,德合集团,楼宇建造
001156,CHINANEWENERGY,气油设备与服务
009677,威海银行,银行
002102,德利机械,重机械
002169,沧港铁路,铁路及公路
001940,CGII HLDGS,气油生产商
009963,高科桥,电讯设备
003071,A中金港元,-
009600,新纽科技,系统开发及资讯科技顾问
009608,宋都服务,物业服务及管理
001473,环联连讯,电讯设备
006127,昭衍新药,生物技术
002155,森松国际,-
003108,嘉实ESG领,-
009001,PP中地美债-U,-
009817,PP长期国债-U,-
082817,PP长期国债-R,-
083001,PP中地美债-R,-
003096,南方美元货币,-
003122,南方人民币,-
003087,XTR富时越南,-
009987,百胜中国-S,餐饮
002846,安硕沪深三百,-
083108,嘉实ESG领-R,-
003160,BMO日股对冲,-
002331,李宁,服装
003968,招商银行,银行
000700,腾讯控股,电子商贸及互联网服务
006969,思摩尔国际,消费电子产品
002777,富力地产,地产发展商
000551,裕元集团,鞋类
003082,TR马来西亚,-
001158,开元酒店,酒店及度假村
001193,华润燃气,燃气供应
002813,华夏政银国债,-
002821,沛富基金,-
000548,深圳高速公路股份,铁路及公路
001268,美东汽车,汽车零售商
006808,高鑫零售,超市及便利店
003086,BMO纳指,-
003308,金鹰商贸集团,多元化零售商
002500,启明医疗-B,医疗保健设备
001952,云顶新耀-B,生物技术
006111,大发地产,地产发展商
000754,合生创展集团,地产发展商
001820,济丰包装,印刷及包装
003049,XTR沪深三百,-
083005,南方中证五百-R,-
000945,宏利金融-S,保险
001801,信达生物,药品
000041,鹰君,地产投资
003005,南方中证五百,-
000683,嘉里建设,地产发展商
000900,AEON信贷,-
000836,华润电力,电力
002180,万宝盛华,其他支援服务
002386,中石化炼化工程,气油设备与服务
001588,畅捷通,软件开发
001760,英恒科技,汽车零件
009086,BMO纳指-U,-
002834,安硕纳指一百,-
000066,港铁公司,公共运输
003147,南方中创业板,-
003069,华夏恒生生科,-
009834,安硕纳指一百-U,-
001153,佳源服务,物业服务及管理
001723,港亚控股,多元化零售商
006601,朝云集团,其他支援服务
000086,新鸿基公司,-
000173,嘉华国际,地产发展商
000468,纷美包装,印刷及包装
001800,中国交通建设,重型基建
003848,富道集团,-
002848,TR韩国,-
000322,康师傅控股,非酒精饮料
003099,XTR印尼,-
006908,宏光照明,家具
001551,广州农商银行,银行
007266,FL二南方纳指,-
000590,六福集团,其他零售商
002666,环球医疗,-
001995,永升生活服务,物业服务及管理
003092,TR泰国,-
001675,亚信科技,软件开发
000144,招商局港口,航运及港口
000737,湾区发展,铁路及公路
003072,日兴环球联网,-
000694,北京首都机场股份,航空服务
000857,中国石油股份,气油生产商
000151,中国旺旺,包装食品
000384,中国燃气,燃气供应
003020,XTR美国,-
083170,安硕韩国二百-R,-
000337,绿地香港,地产发展商
002812,三星中国龙网,-
003320,华润医药,药品
001727,河北建设,楼宇建造
000045,大酒店,酒店及度假村
003121,BMO亚太房地产,-
002011,中国恒泰集团,其他服饰配件
003126,领航日本,-
001876,百威亚太,酒精饮料
000257,光大环境,非传统/可再生能源
002039,中集集团,商业用车及货车
006078,海吉亚医疗,医疗及医学美容服务
000970,耀莱集团,汽车零售商
009126,领航日本-U,-
000884,旭辉控股集团,地产发展商
009810,PP新兴东盟-U,-
000148,建滔集团,工业零件及器材
002111,超盈国际控股,纺织品及布料
002778,冠君产业信托,房地产信托
000095,绿景中国地产,地产发展商
001481,竣球控股,印刷及包装
000431,大中华金融,-
006978,永泰生物-B,生物技术
007261,华夏Direxion两倍看多纳指,-
003023,平安智能及机械人,-
003167,工银南方中国,-
003165,BMO欧优股对冲,-
083130,恒生沪深三百-R,-
001313,华润水泥控股,建筑材料
003170,安硕韩国二百,-
001563,友联租赁,-
083126,领航日本-R,-
000003,香港中华煤气,燃气供应
000051,海港企业,酒店及度假村
000474,信铭生命科技,重机械
001899,兴达国际,商业用车及货车
003380,龙光集团,地产发展商
003065,TR新加坡,-
001679,瑞斯康集团,软件开发
003768,滇池水务,水务
001739,齐屹科技,楼宇建造
000062,载通,公共运输
000669,创科实业,家庭电器
001561,联洋智能控股,特殊化工用品
001918,融创中国,地产发展商
000873,世茂服务,物业服务及管理
001044,恒安国际,个人护理
002355,宝业集团,楼宇建造
002810,PP新兴东盟,-
000710,京东方精电,电脑及周边器材
001117,现代牧业,乳制品
000960,龙湖集团,地产发展商
009968,汇景控股,地产发展商
000006,电能实业,电力
000220,统一企业中国,非酒精饮料
003166,平安中国质量因子,-
000575,励晶太平洋,药品
003187,三星高息房托,-
002360,优品360,超市及便利店
000656,复星国际,综合企业
001968,兴纺控股,纺织品及布料
003163,平安中国多因子,-
000893,中国铁钛,钢铁
001500,现恒建筑,楼宇建造
006886,华泰证券,证券及经纪
000533,金利来集团,服装
000217,中国诚通发展集团,-
001122,庆铃汽车股份,商业用车及货车
001224,中渝置地,地产发展商
001910,新秀丽,其他服饰配件
000123,越秀地产,地产发展商
002380,中国电力,电力
003193,南方中证5G,-
000029,达力集团,地产投资
000331,丰盛服务集团,楼宇建造
003377,远洋集团,地产发展商
008057,麦迪森控股,酒精饮料
009170,安硕韩国二百-U,-
006606,诺辉健康-B,医疗保健设备
006819,中智全球,其他支援服务
003838,中国淀粉,农产品
009888,百度集团-SW,电子商贸及互联网服务
001285,嘉士利集团,包装食品
000552,中国通信服务,电讯设备
001382,互太纺织,纺织品及布料
000116,周生生,其他零售商
006836,天韵国际控股,包装食品
000152,深圳国际,铁路及公路
009187,三星高息房托-U,-
009807,GX中国机智-U,-
001861,保宝龙科技,特殊化工用品
000411,南顺(香港),农产品
009913,智勤控股,楼宇建造
001458,周黑鸭,包装食品
003157,华夏港股通小型股,-
009806,GX中国消费-U,-
002153,达丰设备,重机械
002869,绿城服务,物业服务及管理
